Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR28004411,2024/2/19 8:32,2024/2/19 8:28,64000,180375555,0,2818,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR028/28004/SRR28004411/SRR28004411.1,SRX23656940,Za,AMPLICON,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP490261,PRJNA1077878,,1077878,SRS20489035,SAMN39983545,simple,4081,Solanum lycopersicum,eccDNA_merged_ZA,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1804264,,public,FF1E7E64D6D0189DA6CB9C5463719D9C,64BAE38B63CC81BF8A9CBBED8E6906E9
SRR28004412,2024/2/19 8:32,2024/2/19 8:28,48000,145706627,0,3035,125,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR028/28004/SRR28004412/SRR28004412.1,SRX23656939,Control,AMPLICON,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP490261,PRJNA1077878,,1077878,SRS20489034,SAMN39983544,simple,4081,Solanum lycopersicum,eccDNA_merged_Control,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1804264,,public,8B3F21FF38A4DF2D77DDE58295A186D1,68CBEE540B2666526FE17D2A124ECA49
SRR30359583,2025/3/10 19:07,2024/8/24 2:04,843459,14286558028,0,16938,4856,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR030/30359/SRR30359583/SRR30359583.1,SRX25817532,AMAPA_SUSC_3_HiFi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel IIe,SRP528384,PRJNA1151833,,1151833,SRS22447604,SAMN43324597,simple,107608,Amaranthus palmeri,Susceptible - plant 3 HiFi reads,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA1954783,,public,835D019F457C5F1C7D8F4BF8F55811B4,7D71C7BE28DF835AC2AC49D546D8232B
SRR30359584,2025/3/10 19:07,2024/8/24 2:05,866742,14663872827,0,16918,4967,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR030/30359/SRR30359584/SRR30359584.1,SRX25817531,AMAPA_SUSC_2_HiFi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel IIe,SRP528384,PRJNA1151833,,1151833,SRS22447603,SAMN43324596,simple,107608,Amaranthus palmeri,Susceptible - plant 2 HiFi reads,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA1954783,,public,7F273BFA9AF208045B7060FEBA1A25BF,5A85696B866F987939A9267230B8FABD
SRR30359585,2025/3/10 19:07,2024/8/24 2:04,720086,11494697936,0,15962,3840,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR030/30359/SRR30359585/SRR30359585.1,SRX25817530,AMAPA_SUSC_1_HiFi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel IIe,SRP528384,PRJNA1151833,,1151833,SRS22447602,SAMN43324595,simple,107608,Amaranthus palmeri,Susceptible - plant 1 HiFi reads,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA1954783,,public,8A9BE47730EB787A457A7777B992D2AF,1F4A54F4CA2C5E7F6F304B056ED3BA3D
SRR30359586,2025/3/10 19:07,2024/8/24 2:04,658100,10625231823,0,16145,3563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR030/30359/SRR30359586/SRR30359586.1,SRX25817529,AMAPA_MSR2_3_HiFi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel IIe,SRP528384,PRJNA1151833,,1151833,SRS22447601,SAMN43324594,simple,107608,Amaranthus palmeri,MSR2 - plant 3 - Suscep HiFi reads,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA1954783,,public,E81A05CFF121DED2404CF3FC37B3F4E3,DDCC190FFDDF897B410A871CF4A04202
SRR30359587,2025/3/10 19:07,2024/8/24 2:04,935872,14019760898,0,14980,4576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR030/30359/SRR30359587/SRR30359587.1,SRX25817528,AMAPA_MSR2_2_HiFi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel IIe,SRP528384,PRJNA1151833,,1151833,SRS22447600,SAMN43324593,simple,107608,Amaranthus palmeri,MSR2 - plant 2 - Gly + Glu-R HiFi reads,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA1954783,,public,376FD063B528050B3B4BC87E59ED60CA,8279C803B50AF273D31DFA221943DE73
SRR30359588,2025/3/10 19:07,2024/8/24 2:03,802112,11847192487,0,14769,3879,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR030/30359/SRR30359588/SRR30359588.1,SRX25817527,AMAPA_MSR2_1_HiFi,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel IIe,SRP528384,PRJNA1151833,,1151833,SRS22447599,SAMN43324592,simple,107608,Amaranthus palmeri,MSR2 - plant 1 - Gly-R HiFi reads,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA1954783,,public,717B83D74EDB01452F45E631938E8F66,CE1B7EAA8DA37771F96D6852FB9503A0
SRR31773424,2024/12/19 3:27,2024/12/19 3:21,376484,865434950,0,2298,744,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR031/31773/SRR31773424/SRR31773424.1,SRX27135087,noPST7,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP552546,PRJNA1200253,,1200253,SRS16014713,SAMN32122148,simple,4232,Helianthus annuus,AZ_24HS,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2037606,,public,F61F22D1C7B0E28BCBF61C9075F6CBF8,4E1EEFF13CD3389D25F8E6EF8311E116
SRR31773425,2024/12/19 3:27,2024/12/19 3:20,125720,332526957,0,2644,285,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR031/31773/SRR31773425/SRR31773425.1,SRX27135086,noPSnoT7,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP552546,PRJNA1200253,,1200253,SRS16014713,SAMN32122148,simple,4232,Helianthus annuus,AZ_24HS,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2037606,,public,3EB252E2C0F36C84E245631F6BD043C8,A5B4FAD476EF7A6AB56C370C09FE1B3B
SRR31773426,2024/12/19 3:27,2024/12/19 3:22,380826,1000305153,0,2626,857,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR031/31773/SRR31773426/SRR31773426.1,SRX27135085,PST7,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP552546,PRJNA1200253,,1200253,SRS16014713,SAMN32122148,simple,4232,Helianthus annuus,AZ_24HS,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2037606,,public,E14F17D70751BCCE68123CD7548999EF,A76F7A41F978A06E26425929069F43BD
SRR31773427,2024/12/19 3:27,2024/12/19 3:20,71652,194669383,0,2716,166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/SRR031/31773/SRR31773427/SRR31773427.1,SRX27135084,PSnoT7,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP552546,PRJNA1200253,,1200253,SRS16014713,SAMN32122148,simple,4232,Helianthus annuus,AZ_24HS,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2037606,,public,153FED70CF0E1FE560C0F05FDC7BEEBA,B8037F08BC772CC43DB3BB313020FE98
SRR32429746,2025/2/21 17:53,2025/2/21 17:51,15605975,4962700050,15605975,318,1611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32429/SRR32429746/SRR32429746.lite.1,SRX27758752,NGS-220636C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP565534,PRJNA1226626,,1226626,SRS24144061,SAMN46950745,simple,4100,Nicotiana benthamiana,Wild N. benthamiana,,,,,,,no,,,,,MADURAI KAMARAJ UNIVERSITY,SRA2081832,,public,235209293930DE4A85563BAB2557DB2C,C82F965528045A6A574B55A5DC15F8D4
SRR32429747,2025/2/21 17:46,2025/2/21 17:42,18634386,5925734748,18634386,318,1937,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32429/SRR32429747/SRR32429747.lite.1,SRX27758751,NGS-220636A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP565534,PRJNA1226626,,1226626,SRS24144060,SAMN46950744,simple,4100,Nicotiana benthamiana,BYVMV DNA A,,,,,,,no,,,,,MADURAI KAMARAJ UNIVERSITY,SRA2081832,,public,D0DCC4F81E520B39E095052EA0A621E8,2D2E2BF631E00935EAC9D925622A1880
SRR32429748,2025/2/21 18:11,2025/2/21 18:00,18645927,5929404786,18645927,318,1959,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32429/SRR32429748/SRR32429748.lite.1,SRX27758750,NGS-220636AB,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP565534,PRJNA1226626,,1226626,SRS24144059,SAMN46950743,simple,4100,Nicotiana benthamiana,BYVMV DNA A + BETASATELLITE,,,,,,,no,,,,,MADURAI KAMARAJ UNIVERSITY,SRA2081832,,public,FB0D896A7513719D46A84214C2B49057,3C5F8F6AA691BF97A377D0EB3C574500
SRR36603439,2025/12/26 1:59,2025/12/26 1:58,223737,481759318,0,2153,416,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR036/36603/SRR36603439/SRR36603439.1,SRX31616065,Nb_buffer_HS,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,SRP658070,PRJNA1393863,,1393863,SRS27591831,SAMN54314675,simple,4100,Nicotiana benthamiana,Nb_buffer_HS_ecc,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2305745,,public,C72973E5ADC639E830DEC26CABC76F13,B68C57288D1C558627DE69A9FC2B4E01
SRR36603440,2025/12/26 1:59,2025/12/26 1:57,233654,405718849,0,1736,353,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR036/36603/SRR36603440/SRR36603440.1,SRX31616064,Nb_buffer,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,SRP658070,PRJNA1393863,,1393863,SRS27591830,SAMN54314674,simple,4100,Nicotiana benthamiana,Nb_buffer_ecc,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2305745,,public,5080FEB1604D8B11A6E881775DD8C78C,6B5D86C4B1C5EAD550D03802D1F0DF6E
SRR36603441,2025/12/26 1:58,2025/12/26 1:56,255247,390666818,0,1530,341,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR036/36603/SRR36603441/SRR36603441.1,SRX31616063,Nb_ecc_TRV_p19,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,SRP658070,PRJNA1393863,,1393863,SRS27591829,SAMN54314673,simple,4100,Nicotiana benthamiana,Nb_ecc_TRV_p19,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2305745,,public,3FE65CF62F4C8DDC9BE971B96519DDDD,09E0542D435667A9876A2B16E5BB4A22
SRR36603442,2025/12/26 1:59,2025/12/26 1:56,175607,400601007,0,2281,343,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR036/36603/SRR36603442/SRR36603442.1,SRX31616062,Nb_ecc_TRV,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,SRP658070,PRJNA1393863,,1393863,SRS27591828,SAMN54314672,simple,4100,Nicotiana benthamiana,Nb_ecc_TRV,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA2305745,,public,8058EC18332C6D071568959636AA5FB6,081D1FF16407E5D1452F500169C19D4B
SRR5051136,2017/6/27 16:07,2016/11/23 22:28,228859,114887218,228859,502,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/051/SRR5051136.sralite.1,SRX2372566,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP093854,PRJNA354815,2,354815,SRS1817252,SAMN06052018,simple,39947,Oryza sativa Japonica Group,GSM2402731,,,,,,,no,,,,,GEO,SRA498625,,public,F09E7872293F8F78AE943706552ADFDB,896005B6E7F2B8A152AA445B080889D5
SRR5051137,2017/6/27 16:07,2016/11/23 22:28,256449,128737398,256449,502,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/051/SRR5051137/SRR5051137.sralite.1,SRX2372567,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP093854,PRJNA354815,2,354815,SRS1817253,SAMN06052017,simple,39947,Oryza sativa Japonica Group,GSM2402732,,,,,,,no,,,,,GEO,SRA498625,,public,A85FC1B2A4CBC11F4BFCBC63033F77AA,32D7C3897B0DF13F9D08C6C9559F4121
SRR5051138,2017/6/27 16:07,2016/11/23 22:29,349914,175656828,349914,502,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/051/SRR5051138.sralite.1,SRX2372568,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP093854,PRJNA354815,2,354815,SRS1817254,SAMN06052016,simple,39947,Oryza sativa Japonica Group,GSM2402733,,,,,,,no,,,,,GEO,SRA498625,,public,374DD986F177A9C71C48F6524C5F6C78,F6432EAB5B4A7996F679B30A0AB2DFF2
SRR5051139,2017/6/27 16:07,2016/11/23 22:31,411331,206488162,411331,502,119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/051/SRR5051139/SRR5051139.sralite.1,SRX2372569,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP093854,PRJNA354815,2,354815,SRS1817255,SAMN06052015,simple,39947,Oryza sativa Japonica Group,GSM2402734,,,,,,,no,,,,,GEO,SRA498625,,public,2C573787BA00524D511E81DBC32AAE14,D567463D0B99887EAA2CD55CD5E1D4FB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
